eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
4.317122060914558301e-01,2.679815491898055162e-03,1.052657199245857628e-01,2.580452801628382309e-01,3.173604270631184554e-01,1.569918490042609749e+00,-1.818484613924875332e-03,8.014899684885300468e-01,9.995730467941483718e-03,3.248288683045046921e-01,1.013156655626488989e-02
6.434433287159166404e-02,1.999672783743458249e+00,1.511482149582908940e-01,1.467346724501585598e-01,3.398356792001769322e-01,1.571318259918799143e+00,-7.777959453249261301e-01,-1.571456036935757972e+00,7.427122160655394781e-03,3.256695043551026680e-01,2.477873987106705422e-01
6.997845243418875094e-02,4.171992903198110669e-01,4.847316256487163577e-02,4.700207956088333500e-02,3.430012737225545116e-01,1.570782353026579647e+00,6.631337588876918751e-03,1.570801712044301635e+00,1.009602605513663064e-02,-2.403085981822637440e-01,-2.865972074850024476e-01
2.852996738299798385e-02,9.856358694065629755e-02,1.043225393610813373e-01,1.627279884072123650e-01,2.887745765450686064e-01,1.570763168258476172e+00,1.179371337329876077e-03,2.656954547126303464e-03,-1.650203096144027548e-01,3.247056239266120636e-01,6.487476284575802166e-02
4.986589625469897008e-02,4.717242825051700533e-02,4.914736674388395232e-02,3.355104932072765500e-01,3.026624414158895493e-01,-1.526392796652229711e+00,-1.570891006414406155e+00,-4.412423121069729282e-02,1.012119284267009624e-02,5.282546888200018165e-01,3.043729159355041958e-01
4.534699125539393139e-02,3.313970836661216390e-01,4.076188983211277012e-02,5.409923080715114269e-02,5.183753680282042753e-01,3.148833473626103441e+00,-1.569985167272361926e+00,1.563627084770093489e+00,-2.887263630711994211e-01,-2.958847661661527795e-01,-2.925023787549839716e-01
7.063586080046546645e-02,4.191676181836762050e-01,4.848022346653099723e-02,4.702504428289367572e-02,3.430023912133046693e-01,1.570804608151068482e+00,-6.372360232764225953e-03,1.570839370739715468e+00,1.011420976664171092e-02,-2.403055447783407628e-01,3.068108225855238902e-01
8.073213302924221735e-02,1.355959260764276086e+00,7.922323776465471645e-02,1.437674846808646434e-01,4.765355317118686457e-02,-3.832999472147347042e-01,-5.122558449584028138e-03,1.985331407302280780e-03,-2.552086371467406911e-01,3.007250748134629448e-01,-2.850338459424767712e-01
6.289345528850356914e-02,1.531171917450063757e-01,1.050712263657359452e-01,1.971929297250016588e-01,3.397936386530195918e-01,1.570718473217588285e+00,-4.720662644222496564e-04,1.570320914256308376e+00,1.296018409119740339e-02,3.244587971815499627e-01,-1.361148100812038797e-01
5.329433521817034114e-02,3.499625731590311761e-01,4.087925203526185380e-02,5.393997895040401197e-02,4.878114172092040679e-01,3.133945204929513562e+00,1.571158977131668966e+00,1.563374963543058938e+00,3.089333970822324971e-01,-3.265630222874513766e-01,-2.924078799858823019e-01
6.255387849803369094e-02,1.891624278348828181e+00,5.670602937525404119e-02,5.602466323460372766e-02,5.212331095360711597e-01,-3.141625339253861782e+00,7.803201771641620210e-01,1.570858384648047723e+00,-2.919529144764574924e-01,-2.954488622441548973e-01,3.123831655238604177e-01
5.345256175400364684e-02,5.052836909006753752e-01,4.875119515363442874e-02,4.861861226517803780e-02,3.429753093105530892e-01,1.576639938096883853e+00,3.633738920406031469e-07,-2.217336522985696540e-06,-2.855940348570404907e-01,-2.401680082829528717e-01,1.008313664307908773e-02
4.161796226368664857e-03,1.903830673218099623e+00,5.565060585118644654e-02,5.751810717647200949e-02,5.050255523285813730e-01,1.170489085299326197e-05,7.990971763186709431e-01,-1.570469478967491561e+00,-2.911325632051007251e-01,3.058899180960418518e-02,3.124085072890431802e-01
4.668319348838525368e-02,3.355508883147692023e-01,4.078423978649251685e-02,5.412953499484327025e-02,5.188645649707104290e-01,2.904911376817484570e+00,-1.570563410774395985e+00,1.807417742401797867e+00,3.089571774913564828e-01,-2.956908952074804864e-01,3.126875521585359974e-01
5.413369975973357506e-02,5.059304724990859592e-01,4.862373606406744653e-02,4.875262227006563892e-02,3.430133767237261155e-01,-5.691707531299704595e-03,3.838059945200624078e-08,-3.506800599895660564e-07,3.058006191878721025e-01,-2.401689636208453327e-01,1.010106278715923976e-02
4.133354187015592790e-03,2.936501908281916040e-01,4.108130861030026559e-02,4.915821233660050416e-02,5.050368213503729775e-01,7.472541165692318452e-03,-1.569868006249258263e+00,-1.570907671219344603e+00,3.083688493159281729e-01,2.901775845738469375e-02,3.125288584148564475e-01
5.084154403670202577e-02,3.194021110604501335e-01,4.994638626309072515e-02,4.111674444712542370e-02,4.817320528236009869e-01,9.617375138800340201e-03,-3.711537532240718074e-04,-1.570777656770647956e+00,3.081613547378319606e-01,-5.872233657941522411e-02,-2.922545798170297360e-01
