eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.132801689603493006e-02,6.139938680509489377e-02,2.900780545168953894e-01,3.886384362595568520e-02,4.096973981824499900e-01,1.570796275482269078e+00,-7.013385691338521605e-04,1.570796409915801606e+00,1.010817232528607446e-02,-1.044894820231021260e-01,5.071236901080795889e-02
5.740609689336735946e-03,9.952220881008383424e-02,3.513585915187626696e-02,2.824486951096161561e-02,4.473593813722632206e-01,1.570794087171380804e+00,-7.952773603096445765e-01,1.570795575049315884e+00,1.010015555966409934e-02,2.474811293240522236e-01,8.660225308695604363e-02
4.134374431624276806e-03,6.151336694309964548e-01,3.962014775221107954e-02,3.931607660679761751e-02,4.473752193884693584e-01,1.570795093600441339e+00,-6.704664487621405863e-03,1.570871566028071431e+00,1.009166929661765855e-02,-3.133423834906173266e-01,-5.565621207350573973e-01
1.484254445210219167e-02,1.020884975238783576e-01,2.207572416645725566e-01,3.874058574675725425e-02,4.083080389883056438e-01,1.570786490548880199e+00,1.866499436994452105e-03,1.570796259045306398e+00,1.010694164691414675e-02,-3.005514476020074710e-01,5.073580296235096626e-02
2.744727171550211398e-01,1.055905876438271829e+00,3.734841674893561447e-01,3.820213395818695956e-02,1.031416763391715119e-01,-3.024078604432937045e-06,3.413189163671035132e-06,-4.435318193341058479e-01,1.010640812338958576e-02,3.010771490466658817e-01,6.760763316216698016e-01
7.514436962546168497e-02,3.104369441443491917e-01,4.081932871325907181e-02,5.339099761122505228e-02,3.458921835206055784e-01,-6.839160735922411496e-04,-4.593344290995490147e-04,-4.359891185895249932e-01,-3.948957348134383705e-01,-2.825568932866560079e-01,-4.928296411260312815e-01
1.458099053792766796e-02,2.431731670760453878e-01,4.055720051884184607e-02,5.362908455054968271e-02,5.204891614194452343e-01,3.219318251201863331e-04,1.796757050738121504e-04,-4.417472655415253247e-01,-3.944548014022630777e-01,-1.447168712604125496e-01,-1.994612103281200310e-01
2.548679860408473857e-02,2.010380751814391798e-01,4.030014071911961621e-02,5.374155020469098543e-02,6.113840996566767272e-01,8.673206844913302445e-04,-1.959282693212047134e-04,3.218403418290458062e-01,-3.941865626807139478e-01,3.540669248107400358e-01,-2.249066491526724998e-01
4.768490847135723777e-03,2.438438550340348010e-01,4.054306100696034726e-02,5.368280400934470620e-02,5.193659747940729821e-01,-5.096206548428122620e-04,-2.617635247677126088e-04,-4.415420045213365174e-01,4.146547947315724625e-01,-1.413467588821208931e-01,-1.924714753218738639e-01
2.551577996158273243e-02,1.973004509501118664e-01,4.029881364728823967e-02,5.374797474937888231e-02,6.113898085466040744e-01,-7.640565004634898138e-04,1.623917447605207893e-04,3.218486597718980824e-01,4.143954787900566705e-01,3.540485186414241703e-01,-2.248909570723854334e-01
1.074785008232262556e-01,3.565488697548740427e-01,4.128282522916959518e-02,5.354107060796280820e-02,3.036672528497286749e-01,1.614465992186212354e-03,1.065145011623308633e-03,2.705426698865628587e+00,4.154994345105672560e-01,-3.005338658758435200e-01,-5.313073115713260464e-01
7.026150463105994282e-02,2.509537848612969357e-01,4.052307554449684907e-02,5.357390668636815428e-02,4.138341783599192025e-01,-1.111563008860323346e-04,2.347142367732776228e-04,-4.382421803763733581e-01,-3.945151213299826209e-01,1.603014133038941635e-01,4.491406990844231673e-01
1.440516024301616016e-01,4.635069270104886785e-01,6.125211330558705258e-02,4.209474556255219518e-02,3.671370959495424136e-01,3.879950139145252219e+00,-1.602842873846712868e+00,8.315788558157175547e-01,-3.542905520110414264e-01,-1.899668855015362590e-01,4.011488711418418479e-02
6.988345290131332821e-02,2.514396303538259381e-01,4.052678607253727694e-02,5.357265265081221500e-02,4.137987202057246683e-01,1.840930924490879366e-04,-2.084975215862003707e-04,-4.382374419783721664e-01,4.147186390631401598e-01,1.603173140562934584e-01,4.491728257973489069e-01
1.360053797865923841e-01,4.333696132629258346e-01,4.171803401558987073e-02,6.116179898255948849e-02,3.767196571885281231e-01,7.299308163816643638e-04,-1.766654717246759349e-02,-1.591972270030246994e+00,3.744238217266791513e-01,-1.803784484081666639e-01,4.015921637355760604e-02
3.602128167660426095e-01,1.228265692723364000e-01,2.003445690360414755e-01,3.779490772675665744e-02,1.018363198320217933e-01,8.574318180758307151e-02,4.354150205456246842e-02,-4.440214951925011144e-01,-2.402109095437922892e-01,2.901440941175960631e-01,6.817225014684262785e-01
3.493634308712142977e-01,1.396909416328903086e-01,3.753648608073639759e-02,2.158356152506490933e-01,1.021483688148026592e-01,-1.670706017212996164e+00,-4.473554913599289695e-01,4.516540417696054965e-02,2.446503768346616481e-01,2.910891786124500946e-01,6.814687535061230150e-01
4.296390395114838556e-01,7.620628304361244387e-01,7.747549269131105698e-02,5.287873394931003751e-02,8.649167277198561987e-02,9.891717016619149261e-01,-9.044253836732847329e-01,-2.460733180510697338e+00,-3.658454043686489299e-01,2.630027208539902350e-01,4.146639481412461858e-02
4.399022813680108362e-03,1.367292116427431203e+00,3.892013951994776483e-02,4.321474402026024425e-02,4.474448064244200829e-01,1.570796200591610292e+00,8.596277490920680667e-04,1.570796385256473027e+00,1.010019582669787787e-02,4.645063897212624582e-01,-5.563705515254544487e-01
6.597581748584899763e-01,4.631896885720886425e-01,5.198592079762556772e-02,9.045754032715890014e-02,7.707915201677113803e-02,1.391460817353546570e-02,-3.941407911480912518e-01,-5.927565002769182856e-01,3.854404168295522681e-01,2.625754543308857492e-01,4.323081233402102652e-02
