eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.919351926852219115e-01,5.451724987670028000e-01,6.990636399668324896e-02,3.719492456752562098e-02,1.790370885801488288e-01,2.470779034958681336e-04,-1.526006381411534408e-03,-8.749685834926074213e-02,-7.034061490965514141e-01,-7.663840014235654419e-01,-6.274946514519237351e-01
3.378325726009889229e-01,1.074468911526510917e+00,3.668005629514545229e-02,1.921103505418328139e-01,7.015576645670140721e-02,1.570349597524142160e+00,-2.018481441931224696e-01,1.575706453789766925e+00,-7.025106673871815977e-01,-7.685212756704361547e-01,6.448459294175473699e-01
1.835201610718567300e-01,4.823694208094866931e-01,7.035818687128013449e-02,3.437012267916349229e-02,2.268940409357248500e-01,1.172819292395667215e-03,-1.712381368011752598e-03,-1.144404033747543487e-01,-7.040241809157659070e-01,-7.604846809713173839e-01,-5.798571492854983633e-01
7.695240107686011077e-01,6.806645038343971110e-02,2.075973211640119165e-01,7.331209933183631400e-02,3.731293219670405586e-02,1.576763566783795811e+00,-1.346043384243786889e+00,-3.142387919936595164e+00,-7.020894376744704068e-01,-7.353477638895768997e-01,-4.271498142940364784e-01
6.961864768773332601e-01,7.968652190050658224e-02,1.730231281492836948e-01,7.258418379836950596e-02,3.617962203209821453e-02,1.565557790926587423e+00,-1.270028313762485483e+00,-3.144145382794875321e+00,-7.019837034607570025e-01,-7.132428552371467001e-01,-3.428053592990882303e-01
4.941557655046340813e-01,1.999993913415953894e+00,9.215830408805618379e-02,1.097370582627908570e-01,3.583945125398205894e-02,-4.106141975075649486e-01,-5.932844428157845185e-01,2.224647420886076254e+00,-7.012641598770232854e-01,-6.981264199983391316e-01,4.649321513510036863e-01
7.092321012833675553e-01,1.196630389900056046e-01,7.222134943719708822e-02,2.422217695619995892e-01,3.738802112764718494e-02,-1.419076914051261434e-02,-4.178498569054086946e-03,-1.961884826130909643e+00,-7.033317644148643355e-01,-6.738576294632810937e-01,-2.409652866003464677e-01
1.122102164800843210e-01,5.636664781701323790e-01,7.196174990303216834e-02,3.648472315162382129e-02,2.093951219625053151e-01,3.144880254562797628e+00,1.559959237593404888e-03,-6.570198537885119094e-01,-7.023604174385640331e-01,-5.835996609551603598e-01,3.039060578012894864e-01
1.871744934323291837e-02,9.359404173827401419e-01,5.921952412215764766e-02,4.454002124993070022e-02,6.755607140417294598e-01,1.570850427045047848e+00,-7.527702962982405488e-01,1.570762117023431603e+00,1.027072701692758466e-02,-2.816976307941812530e-01,3.002044738517695710e-01
6.834104660276504317e-01,4.051018344867962293e-03,2.025409274554887118e-01,7.578349156403527132e-02,3.847834253080538447e-02,-1.571151723436792880e+00,-1.224590606379340585e+00,1.341695114436147751e-02,-6.988167197943503384e-01,-1.353048072596116924e-01,-3.910977866913671885e-01
6.953891116036418074e-01,4.795552038987525682e-03,2.072891562323131431e-01,7.940136936398192735e-02,3.773398996890593715e-02,-1.568077724043392518e+00,-1.335108995693268241e+00,3.485930694010656861e-02,-6.955821799261505678e-01,-9.334355937862526265e-02,-5.264230791645561069e-01
4.363356325431773652e-01,3.100969125877350505e-03,1.321938079059755966e-01,8.590081554098830119e-02,3.712905092987911493e-02,-1.673094778814061323e+00,-1.430414599902319672e+00,1.469246936297746164e-01,-6.845672621634678601e-01,-6.314667601569898259e-02,-6.633022255955134394e-01
3.432800627471214311e-02,2.360435376514906369e-01,3.994457566183924613e-02,6.036782533274020340e-02,7.774047648727283599e-01,1.570794821977302247e+00,-4.949411272802273741e-03,1.570790555208812833e+00,1.011866618319520565e-02,-5.083416411366342702e-02,-7.369985675189740792e-01
6.320050770446586919e-01,4.684545859456054964e-03,7.213779305113272866e-02,2.352264377224640990e-01,3.800397448454374133e-02,9.706194984431151633e-04,1.035115893397372004e-03,4.778003822972135550e-01,-7.027610643948081215e-01,9.908373382032303889e-02,5.612407708809028506e-01
7.553950017125344862e-01,3.203271101612479299e-01,2.994226651491847524e-01,7.394458266529710389e-02,3.748448127968923710e-02,1.576163212287661208e+00,-3.462220030440799623e-01,-3.093896507664698967e-03,-7.024648388397271015e-01,3.339887848796809777e-01,6.651364684087545109e-01
6.492424594620209710e-01,2.129635604734051585e-02,7.222091060389421169e-02,2.499737700045729927e-01,3.761175706860871160e-02,-2.151452396880380868e-03,-8.120093156240446031e-03,2.471043807077723253e-01,-7.030946670418974920e-01,5.132111994935835142e-01,7.193028859244173789e-01
8.305453681373061725e-01,1.106216476674431876e-01,7.567463852673057823e-02,2.506285848157285279e-01,3.851191965998566891e-02,-5.246489235353512734e-03,-4.126788458170773180e-03,1.922561263545881083e-01,-7.007043469732489038e-01,5.832948816477966369e-01,7.350733315478675811e-01
5.115178734980738856e-02,2.022459673210810424e-02,7.789860546714777456e-01,6.988925095241736718e-02,3.985786558666670060e-02,4.151389455664544933e-06,3.474743001940666383e-07,4.002569552052835829e-03,1.003770129646605787e-02,7.675159577444009562e-01,7.579060237100222475e-01
6.869130998290873258e-01,5.648208078570113137e-03,2.024877812947506739e-01,7.579131214569982677e-02,3.849251069731721847e-02,-1.570548611314594334e+00,-1.224452939266753582e+00,-1.187268389245867660e-02,7.190036257832254085e-01,-1.353116807212693118e-01,-3.911338494828404677e-01
4.855861780155018223e-03,5.497788434600709984e-01,7.758585038003229517e-02,3.676321347328439376e-02,1.621649026051421305e-01,-4.467868824893950208e-02,1.505941745783435752e-02,2.489347963268729591e-01,7.160807250344961572e-01,-9.764372701979361080e-02,-5.117317262574829773e-01
4.538843798111808492e-01,9.704673350068922233e-03,1.713395914822480326e-01,7.800327548230924501e-02,3.809811217085511126e-02,-1.520067374643967906e+00,-1.389413501703810727e+00,-7.622668216899955440e-02,7.140439478697786502e-01,-7.204865801897271382e-02,-6.246044814929552214e-01
1.917332904565285934e-01,5.487553403231397731e-01,6.996995003918085598e-02,3.720029444620294445e-02,1.790352689211193726e-01,-9.955980205444793233e-06,1.384763459442349843e-03,-8.747436564965474504e-02,7.235154039374946944e-01,-7.663780515333386001e-01,-6.274963127187997980e-01
