eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.208563829704313308e+00,1.007711034725013999e+00,7.974654133952115143e-02,8.773100585466839241e-02,1.092498739556605342e-01,-1.610421775704109715e+00,-9.973217854604966570e-01,3.990242886786813520e-02,1.029963150080507803e-02,-3.134220285315893195e-02,5.819890598688196720e-02
2.719235285131924584e-01,9.451100788353349047e-02,9.736915262443351926e-02,9.254784519488075401e-02,5.854436466413921042e-02,1.607129191130904355e-02,-1.299696223242200244e+00,-1.583660682312401091e+00,-2.038108704981077702e-03,-7.621394678316320004e-01,5.117406175842902777e-02
3.620929594749853347e-02,2.813299692726148153e-03,2.939789160360076203e-01,7.651070730283625332e-02,3.403926916792214263e-01,1.974678909622282284e-05,-1.413320901656283084e-04,-1.056543003868666005e-04,1.046775333049900641e-02,-1.012474199926394723e-02,6.550190930528056177e-02
1.766247944807389225e-01,8.052243683122372042e-01,6.052456197065062687e-02,5.529921535773715813e-02,2.156936604537375013e-01,1.575020611958803496e+00,-2.715230358821938902e-02,1.256473168210277436e+00,-2.444653441934370730e-01,-7.635177957717292907e-01,-3.690151545047931636e-02
1.912477513751251190e-02,2.245509913150498804e-01,3.772707026957496934e-01,3.799937013046978951e-01,7.694753631829988338e-02,-8.969300144562485366e-01,-1.570774104072203414e+00,-6.738624168840051665e-01,1.086080597464978044e-02,-1.007420651519680931e-02,-9.848286907355882636e-03
2.041055295186833540e-01,7.989080122027184538e-01,5.519119764863671118e-02,6.008837757794310841e-02,2.193929105851966932e-01,-1.936082206255454116e-02,-6.243702208911988683e-01,1.128722558516322833e-02,-1.440729649446678140e-01,-7.635846490482560700e-01,2.598160304477030724e-01
5.595167879272246181e-02,4.645775959681519018e-01,3.160773959887832052e-01,2.986607215586625785e-01,6.905929121535443749e-02,-1.321019446894308226e-04,1.976758066221794306e-06,-1.809291772660641070e-04,1.076282001384130937e-02,4.679072688204104491e-01,3.039611911423411028e-01
3.537740788367371540e-03,9.157621472696972909e-01,5.894326023783778845e-02,5.886847117623449782e-02,4.368060343488932018e-01,-1.859436138075476681e-04,-8.009251907704213469e-01,-1.570782622548564156e+00,1.030805038722560837e-02,-3.815838399508781342e-01,4.688490101345029609e-02
1.571136084054552129e-01,1.284471291093229439e+00,6.397293996392523774e-02,6.351188101516502815e-02,2.487604553964432308e-01,7.712040924801242259e-01,5.276961212051221352e-03,7.008620230458538665e-04,9.625373654938450263e-03,-7.652446021331326120e-01,-1.899985726736217184e-01
2.149841552588342142e-01,7.677356144461628951e-01,5.479350664966306517e-02,6.030369269739657007e-02,2.214445141336774947e-01,1.888973677093225842e-03,6.348017070005443907e-01,-1.873719050486036394e-03,1.664310875322106142e-01,-7.633877314643675582e-01,2.567720550237432287e-01
1.920005864385092020e-01,7.314196949719381502e-01,5.850053946599886173e-02,5.483459586986501322e-02,2.187248623527745517e-01,1.569968102035304014e+00,-8.388493318369648691e-03,1.892012176169333371e+00,2.627751948509447488e-01,-7.642538618303686970e-01,-3.806876698969520467e-02
2.373964929941319718e-02,1.362659565910344373e-01,1.080936043740541863e-01,3.855480059886678967e-02,2.368338359950270533e-01,-1.829302325826596798e+00,-1.567117510489549836e+00,2.595544873212053405e-01,-4.131466321239144479e-01,1.114815480860253533e-01,-1.934868719955184016e-02
5.726963611531882270e-02,7.773181028357700750e-01,3.182643306797428573e-01,3.355104921838015786e-01,6.906358911287011071e-02,-8.058894416589209783e-05,2.768111042463608923e-07,-1.372694123774419574e-04,1.050412826604868628e-02,4.958226405627632616e-01,3.039593035214606664e-01
2.150202595782221282e-01,5.813121303617877628e-02,2.586736715467673475e-01,8.777915240999173419e-02,4.624578440490871578e-02,1.544534717155084946e+00,1.694437877624506731e-03,2.767073639471199185e-03,1.238863746859414014e-02,1.770230130932801682e-01,3.673417466387197128e-01
2.415610127083286235e-02,1.351128309072593681e-01,1.086562129764065826e-01,3.864102663587384856e-02,2.368603965846946824e-01,-1.300891483056055176e+00,-1.567239864759659707e+00,-2.713651811669841041e-01,4.336236985528899579e-01,1.114029288181282301e-01,-1.895600376056650466e-02
3.046757664671046473e-01,5.906026415478012881e-01,5.551879898256487089e-02,5.752913261193399325e-02,2.005606898624073264e-01,4.507812584773838657e-03,-1.629716881303387276e-03,-1.156815353743201671e-02,-4.100747923619583180e-01,2.939949747706229743e-01,-1.663926790592648239e-02
2.519925342646946453e-01,5.742794118509160217e-01,5.502721854100332821e-02,5.759986372813850897e-02,1.897639769284773237e-01,5.646861022727459435e-04,-1.538789511422550401e-03,-7.641410086435983760e-03,-4.100899643834396979e-01,2.941944946696666285e-01,-6.982221848124744307e-03
3.154558327606428736e-01,2.635607867289763151e-01,1.124569749823668141e-01,8.652231935648811711e-02,5.364596759851732177e-02,1.863189084644068849e+00,-1.569178800090293535e+00,2.849673796482731447e+00,-3.596783279918023268e-01,-7.533104844547131029e-02,-1.744333839643891215e-02
2.874462711714386720e-01,2.988059147953732730e-01,8.671031340962120915e-02,5.362553330047991479e-02,1.129403078634765578e-01,-1.712465656498545451e-03,-7.102055436476789791e-05,-1.698983293491890777e-03,3.809552053802544025e-01,-7.509897423456116106e-02,-1.755411270241330826e-02
3.524812490442849611e-01,1.395781140966906975e+00,6.671850697105889683e-02,6.532123615529875083e-02,2.037739033204436778e-01,7.715575188861739653e-01,1.354128969494846832e-02,-1.106742111958583345e-02,4.316432855544352631e-01,2.943634044876204392e-01,-1.573563966873170114e-02
2.343419850902860035e-01,5.875122065842798280e-01,5.740376418699102284e-02,5.601562681150223932e-02,1.891023725802621624e-01,-1.573097469547846794e+00,-7.632576950770748880e-03,-3.846237031846084760e-04,4.319227158750558182e-01,2.943619804405402385e-01,-7.006231900842446562e-03
5.437213770036969721e-03,1.672543337438959776e+00,3.160945781611682048e-01,3.512631725478283506e-01,7.546971197514419638e-02,-3.142241165886615395e+00,-7.821279539753125398e-01,1.570091920131658991e+00,-1.083521557917532241e-01,-1.004073728971054992e-02,1.463620534070066148e-01
6.239661322957055709e-03,1.482194367143982339e+00,2.376899126693160502e-01,2.050289388680636704e-01,7.308854768363894083e-02,-3.136320456188095740e+00,-7.956397673460210429e-01,1.567007228284351461e+00,2.043232428547273327e-01,-1.009743902377082531e-02,2.216379226067772268e-01
