eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
3.965246823123191183e-02,5.975989212602828005e-02,4.029276700178763826e-01,5.861015919464827167e-02,4.465365828464318843e-01,1.488112468202495834e-06,5.915752806991638369e-05,-1.195470139615469106e-04,1.004594263823833933e-02,-9.866360213399451989e-03,-8.467249463244889973e-02
3.354442967881768878e-01,2.028939573148393627e-01,4.438559908628989525e-01,4.378159197042077316e-02,5.158379950893297872e-02,-1.120845070296835333e+00,-1.570372992129094536e+00,-4.532789581072909080e-01,-3.785444413379090434e-01,-3.053315163427599011e-01,-5.291306334253590565e-02
3.999982670114554661e-02,1.386865656701623317e+00,6.971682410748578085e-02,5.017960333844237453e-02,4.283551404055522815e-01,1.570787696612111484e+00,-6.224234412123313964e-01,1.570801799165608248e+00,1.010158986831133886e-02,4.356457785559197382e-01,3.645080803421931193e-01
3.422205348880669358e-03,1.432086516761358119e+00,7.621043635912148895e-02,6.241132014357149427e-02,4.187762071432621913e-01,1.569799137940754763e+00,-2.452048258029061234e+00,1.571037001669128408e+00,2.085548893163568715e-02,-8.601771240220021375e-02,-4.322379770753829731e-01
3.718773931264276467e-01,8.231992876209122401e-02,5.330024515073227692e-02,4.021514484211789475e-01,6.112733160652103481e-02,8.152386674217352051e-04,-1.798519083845759488e-03,-2.432150183973431634e-01,-3.679808402877340900e-01,-4.267072209138353944e-01,3.560959200921263168e-01
2.068315801792340244e-02,5.036812322943929887e-01,5.654588030024682022e-02,4.070095724170092605e-02,4.284477284457410273e-01,1.570797899267885489e+00,-4.782501638383134801e-01,1.570794223761905251e+00,1.010128309645010394e-02,3.123772849333597001e-01,3.272547573893112571e-01
9.439505801953045061e-02,2.262613471268425103e-01,7.080342675690372289e-02,4.147158107247272962e-02,4.284558467821972250e-01,1.570796496740087145e+00,-3.323666259702431347e-01,1.570796140386011785e+00,1.010149363555932350e-02,7.660395551155624316e-01,4.733538182443283726e-01
2.799499082275824224e-01,8.005368157885127400e-02,3.776424575158437991e-01,7.453145512594661071e-02,6.292007045799527520e-02,1.572932197107310914e+00,3.889749463406843438e-02,-5.565899762628526972e-04,-3.510509928798501433e-01,-4.414129387679021077e-01,-4.267467051173678416e-01
3.376663738628017941e-01,8.345192532819345477e-03,8.776167128858086697e-02,4.351481913858564199e-01,5.691638354840431596e-02,1.571302276232664941e+00,1.583479139696754431e-03,1.572504029898235567e+00,-3.714321391118078353e-01,-5.905771233669587089e-02,-7.835863964546928295e-02
8.149516760060923626e-02,3.929705041233561569e-01,6.689731651803224044e-02,5.371233500652615456e-02,2.701174000676791476e-01,-1.597227872711632024e+00,-1.296570379349382351e+00,3.849979757069560155e-03,-3.721357636236398148e-01,1.361085922188668140e-01,3.025983782289167201e-01
3.419116265426663803e-01,1.999899405141267295e+00,1.236990584785835900e-01,7.338965929643838371e-02,5.417803134258888237e-02,1.615516142219733720e+00,-8.562779970423246567e-01,1.539306651883642907e+00,-3.680866341586896406e-01,3.531022941186008901e-01,3.638545134675622017e-01
4.388905839047328034e-02,1.122000429783958531e+00,6.046297142950020354e-02,4.471459989259427698e-02,4.284496823565877577e-01,1.570799038402878267e+00,-7.661642629272760185e-01,1.570792764662121810e+00,1.010117677892816493e-02,5.647975080788560920e-01,4.054295712598904311e-01
